time,summary,icon,precipIntensity,precipProbability,temperature,apparentTemperature,dewPoint,humidity,pressure,windSpeed,windGust,windGustTime,windBearing,cloudCover,uvIndex,visibility,ozone,precipType,precipAccumulation
1450645200,Clear,clear-night,0,0,-28.46,-28.46,-31.57,0.75,1042.4,0,,,,0.0,0,4.004,,,
1450648800,Clear,clear-night,0,0,-30.76,-30.76,-35.03,0.66,,0,,,,0.0,0,4.004,,,
1450652400,Clear,clear-night,0,0,-31.77,-31.77,-36.03,0.66,,0,,,,0.0,0,4.004,,,
1450656000,Clear,clear-night,0,0,-30.92,-30.92,-34.69,0.69,1041.7,0.95,,,180.0,0.0,0,4.004,,,
1450659600,Foggy,fog,0,0,-28.71,-28.71,-32.03,0.73,,1,,,,0.0,0,2.997,,,
1450663200,Foggy,fog,0,0,-26.73,-26.73,-30.02,0.74,,0,,,,0.0,0,2.003,,,
1450666800,Foggy,fog,0,0,-24.48,-24.48,-27.58,0.75,1037.3,0.48,,,200.0,0.75,0,2.003,,,
1450670400,Foggy,fog,0,0,-19.72,-19.72,-22.99,0.75,,0,,,,0.75,1,2.997,,,
1450674000,Partly Cloudy,partly-cloudy-day,0,0,-18.74,-18.74,-22.99,0.69,,1,,,,0.44,1,4.004,,,
1450677600,Partly Cloudy,partly-cloudy-day,0,0,-16.55,-16.55,-20.75,0.7,1029.6,1,,,290.0,0.59,1,5.002,,,
1450681200,Partly Cloudy,partly-cloudy-day,0,0,-15.72,-20.77,-19.99,0.7,,2,,,,0.44,0,6.004,,,
1450684800,Mostly Cloudy,partly-cloudy-day,0,0,-11.74,-11.74,-19.01,0.55,,1,,,,0.75,0,8.005,,,
1450688400,Mostly Cloudy,partly-cloudy-night,0,0,-9.57,-19.01,-17.3,0.53,1025.5,8.47,,,140.0,0.81,0,10.003,,,
1450692000,Mostly Cloudy,partly-cloudy-night,0,0,-8.72,-15.83,-19.01,0.43,,5,,,150.0,0.75,0,10.003,,,
1450695600,Mostly Cloudy,partly-cloudy-night,0,0,-10.75,-17.49,-19.01,0.51,,4.01,,,140.0,0.75,0,10.003,,,
1450699200,Mostly Cloudy,partly-cloudy-night,0,0,-11.85,-16.35,-19.13,0.55,1027.0,2.05,,,47.0,0.81,0,10.003,,,
1450702800,Mostly Cloudy,partly-cloudy-night,0,0,-12.75,-17.32,-19.01,0.6,,2,,,60.0,0.75,0,10.003,,,
1450706400,Mostly Cloudy,partly-cloudy-night,0,0,-12.75,-18.82,-19.01,0.6,,3,,,80.0,0.75,0,10.003,,,
1450710000,Mostly Cloudy,partly-cloudy-night,0,0,-15.45,-20.46,-19.86,0.69,1028.1,2,,,69.0,0.75,0,10.003,,,
1450713600,Mostly Cloudy,partly-cloudy-night,0,0,-15.72,-15.72,-19.99,0.7,,0,,,,0.75,0,10.003,,,
1450717200,Mostly Cloudy,partly-cloudy-night,0,0,-14.72,-14.72,-19.01,0.7,,0,,,,0.75,0,10.003,,,
1450720800,Mostly Cloudy,partly-cloudy-night,0,0,-15.83,-15.83,-19.13,0.76,1028.0,0.48,,,270.0,0.81,0,10.003,,,
1450724400,Mostly Cloudy,partly-cloudy-night,0,0,-15.72,-15.72,-19.01,0.76,,0,,,,0.75,0,10.003,,,
1450728000,Mostly Cloudy,partly-cloudy-night,0,0,-15.72,-20.77,-19.01,0.76,,2,,,140.0,0.75,0,10.003,,,
1450731600,Mostly Cloudy,partly-cloudy-night,0,0,-17.62,-23.86,-20.84,0.76,1029.1,2.48,,,176.0,0.63,0,10.003,,,
1450735200,Partly Cloudy,partly-cloudy-night,0,0,-18.74,-24.3,-20.99,0.82,,2,,,170.0,0.44,0,10.003,,,
1450738800,Partly Cloudy,partly-cloudy-night,0,0,-19.72,-25.44,-22.01,0.82,,2,,,180.0,0.44,0,10.003,,,
1450742400,Mostly Cloudy,partly-cloudy-night,0,0,-18.67,-23.12,-21.39,0.79,1032.4,1.53,,,164.0,0.81,0,10.003,,,
1450746000,Mostly Cloudy,partly-cloudy-day,0,0,-18.74,-18.74,-20.99,0.82,,0,,,,0.75,0,10.003,,,
1450749600,Partly Cloudy,partly-cloudy-day,0,0,-18.74,-18.74,-22.01,0.75,,0,,,,0.44,0,10.003,,,
1450753200,Mostly Cloudy,partly-cloudy-day,0,0,-18.95,-24.54,-21.87,0.78,1032.9,2,,,189.0,0.65,0,10.003,,,
1450756800,Partly Cloudy,partly-cloudy-day,0,0,-14.72,-14.72,-19.01,0.7,,0,,,,0.44,1,10.003,,,
1450760400,Partly Cloudy,partly-cloudy-day,0,0,-14.72,-19.61,-19.01,0.7,,2,,,281.0,0.44,1,10.003,,,
1450764000,Mostly Cloudy,partly-cloudy-day,0,0,-14.6,-21.04,-18.37,0.73,1031.2,3,,,276.0,0.75,1,10.003,,,
1450767600,Mostly Cloudy,partly-cloudy-day,0,0,-15.72,-22.39,-19.01,0.76,,3,,,230.0,0.75,0,10.003,,,
1450771200,Mostly Cloudy,partly-cloudy-day,0,0,-15.72,-22.39,-19.01,0.76,,3,,,230.0,0.75,0,10.003,,,
1450774800,Clear,clear-night,0,0,-21.23,-27.2,-24.08,0.78,1036.0,2,,,189.0,0.22,0,10.003,,,
1450778400,Clear,clear-night,0,0,-22.73,-22.73,-26.0,0.75,,1,,,,0.19,0,10.003,,,
1450782000,Partly Cloudy,partly-cloudy-night,0,0,-19.72,-19.72,-22.99,0.75,,1,,,,0.44,0,10.003,,,
1450785600,Mostly Cloudy,partly-cloudy-night,0,0,-20.23,-20.23,-22.48,0.82,1038.4,1,,,0.0,0.65,0,10.003,,,
1450789200,Mostly Cloudy,partly-cloudy-night,0,0,-19.72,-19.72,-22.99,0.75,,0,,,,0.75,0,10.003,,,
1450792800,Mostly Cloudy,partly-cloudy-night,0,0,-20.73,-20.73,-24.0,0.75,,0,,,,0.75,0,10.003,,,
1450796400,Mostly Cloudy,partly-cloudy-night,0,0,-20.99,-25.77,-23.8,0.78,1040.4,1.53,,,334.0,0.81,0,10.003,,,
1450800000,Mostly Cloudy,partly-cloudy-night,0,0,-20.73,-26.61,-22.99,0.82,,2,,,341.0,0.75,0,10.003,,,
1450803600,Mostly Cloudy,partly-cloudy-night,0,0,-20.73,-20.73,-24.0,0.75,,0,,,,0.75,0,10.003,,,
1450807200,Mostly Cloudy,partly-cloudy-night,0,0,-21.04,-21.04,-23.91,0.78,1040.3,1,,,341.0,0.81,0,10.003,,,
1450810800,Mostly Cloudy,partly-cloudy-night,0,0,-21.75,-21.75,-25.02,0.75,,1,,,,0.75,0,10.003,,,
1450814400,Mostly Cloudy,partly-cloudy-night,0,0,-22.73,-22.73,-26.0,0.75,,1,,,,0.75,0,10.003,,,
1450818000,Mostly Cloudy,partly-cloudy-night,0,0,-25.46,-25.46,-28.42,0.76,1043.2,1,,,140.0,0.81,0,10.003,,,
1450821600,Mostly Cloudy,partly-cloudy-night,0,0,-25.74,-25.74,-28.97,0.74,,1,,,,0.75,0,10.003,,,
1450825200,Mostly Cloudy,partly-cloudy-night,0,0,-27.75,-27.75,-31.02,0.74,,0,,,,0.75,0,8.005,,,
1450828800,Mostly Cloudy,partly-cloudy-night,0,0,-27.57,-27.57,-30.64,0.75,1045.1,0.48,,,251.0,0.75,0,6.004,,,
1450832400,Partly Cloudy,partly-cloudy-day,0,0,-27.75,-34.79,-32.03,0.67,,2,,,161.0,0.44,0,5.002,,,
1450836000,Partly Cloudy,partly-cloudy-day,0,0,-26.73,-26.73,-31.02,0.67,,0,,,,0.44,0,5.002,,,
1450839600,Mostly Cloudy,partly-cloudy-day,0,0,-24.94,-24.94,-28.04,0.75,1045.9,0.48,,,251.0,0.81,0,4.004,,,
1450843200,Mostly Cloudy,partly-cloudy-day,0,0,-22.73,-22.73,-25.02,0.82,,0,,,,0.75,1,4.004,,,
1450846800,Mostly Cloudy,partly-cloudy-day,0,0,-22.73,-22.73,-26.0,0.75,,0,,,,0.75,1,4.004,,,
1450850400,Mostly Cloudy,partly-cloudy-day,0,0,-21.04,-21.04,-24.05,0.77,1042.2,1,,,200.0,0.75,1,3.6,,,
1450854000,Partly Cloudy,partly-cloudy-day,0,0,-20.73,-20.73,-24.0,0.75,,0,,,,0.44,0,3.6,,,
1450857600,Partly Cloudy,partly-cloudy-day,0,0,-22.73,-22.73,-26.0,0.75,,1,,,,0.44,0,3.6,,,
1450861200,Partly Cloudy,partly-cloudy-night,0,0,-27.9,-27.9,-31.12,0.74,1044.6,1,,,180.0,0.51,0,3.6,,,
1450864800,Clear,clear-night,0,0,-28.71,-35.91,-32.03,0.73,,2,,,,0.0,0,6.004,,,
1450868400,Partly Cloudy,partly-cloudy-night,0,0,-28.71,-35.91,-32.03,0.73,,2,,,180.0,0.44,0,8.005,,,
1450872000,Partly Cloudy,partly-cloudy-night,0,0,-27.8,-27.8,-31.04,0.74,1046.4,0.95,,,180.0,0.47,0,8.005,,,
1450875600,Partly Cloudy,partly-cloudy-night,0,0,-28.71,-28.71,-32.99,0.67,,1,,,,0.44,0,6.004,,,
1450879200,Partly Cloudy,partly-cloudy-night,0,0,-27.75,-27.75,-31.02,0.74,,0,,,,0.44,0,6.004,,,
1450882800,Partly Cloudy,partly-cloudy-night,0,0,-29.21,-36.49,-32.49,0.73,1047.5,2,,,174.0,0.53,0,6.004,,,
1450886400,Partly Cloudy,partly-cloudy-night,0,0,-29.76,-37.13,-32.99,0.73,,2,,,170.0,0.44,0,6.004,,,
1450890000,Partly Cloudy,partly-cloudy-night,0,0,-28.71,-28.71,-32.99,0.67,,1,,,,0.44,0,6.004,,,
1450893600,Partly Cloudy,partly-cloudy-night,0,0,-31.16,-31.16,-34.92,0.69,1047.4,1,,,161.0,0.44,0,6.004,,,
1450897200,Clear,clear-night,0,0,-29.76,-29.76,-32.99,0.73,,1,,,,0.0,0,6.004,,,
1450900800,Clear,clear-night,0,0,-31.77,-31.77,-36.03,0.66,,1,,,,0.0,0,5.002,,,
1450904400,Partly Cloudy,partly-cloudy-night,0,0,-32.58,-32.58,-36.45,0.68,1047.1,1,,,134.0,0.5,0,6.004,,,
1450908000,Clear,clear-night,0,0,-32.73,-32.73,-36.98,0.66,,0,,,,0.0,0,6.004,,,
1450911600,Clear,clear-night,0,0,-32.73,-32.73,-36.98,0.66,,0,,,,0.0,0,6.004,,,
1450915200,Clear,clear-night,0,0,-35.09,-35.09,-39.05,0.67,1047.8,0,,,,0.0,0,5.002,,,
1450918800,Foggy,fog,0,0,-34.77,-34.77,-38.98,0.65,,0,,,,0.0,0,2.997,,,
1450922400,Foggy,fog,0,0,-32.73,-32.73,-36.98,0.66,,0,,,,0.0,0,2.997,,,
1450926000,Foggy,fog,0,0,-30.82,-30.82,-34.07,0.73,1042.1,0.48,,,161.0,0.18,0,2.003,,,
1450929600,Foggy,fog,0,0,-26.73,-26.73,-30.02,0.74,,0,,,,0.0,1,2.003,,,
1450933200,Foggy,fog,0,0,-25.74,-25.74,-30.02,0.67,,0,,,,0.75,1,2.997,,,
1450936800,Partly Cloudy,partly-cloudy-day,0,0,-24.86,-24.86,-28.01,0.75,1034.5,1,,,121.0,0.57,1,4.004,,,
1450940400,Clear,clear-day,0,0,-23.73,-23.73,-28.01,0.68,,1,,,,0.0,0,5.002,,,
1450944000,Clear,clear-day,0,0,-24.76,-24.76,-28.01,0.74,,1,,,,0.0,0,5.002,,,
1450947600,Partly Cloudy,partly-cloudy-night,0,0,-27.71,-33.29,-31.5,0.7,1034.7,1.48,,,180.0,0.38,0,5.002,,,
1450951200,Clear,clear-night,0,0,-28.71,-28.71,-33.97,0.61,,1,,,,0.0,0,5.002,,,
1450954800,Clear,clear-night,0,0,-29.76,-29.76,-33.97,0.67,,1,,,,0.0,0,5.002,,,
1450958400,Clear,clear-night,0,0,-29.73,-29.73,-32.96,0.73,1034.5,1,,,230.0,0.25,0,5.002,,,
1450962000,Clear,clear-night,0,0,-29.76,-29.76,-33.97,0.67,,0,,,,0.0,0,4.004,,,
1450965600,Clear,clear-night,0,0,-28.71,-28.71,-32.03,0.73,,1,,,,0.0,0,4.004,,,
1450969200,Clear,clear-night,0,0,-30.57,-30.57,-33.8,0.73,1033.4,1,,,,0.0,0,4.004,,,
1450972800,Clear,clear-night,0,0,-27.75,-27.75,-32.03,0.67,,1,,,,0.0,0,4.004,,,
1450976400,Clear,clear-night,0,0,-28.71,-28.71,-32.99,0.67,,1,,,,0.0,0,4.004,,,
1450980000,Mostly Cloudy,partly-cloudy-night,0,0,-28.5,-28.5,-31.74,0.74,1031.1,0.48,,,161.0,0.75,0,4.004,,,
1450983600,Clear,clear-night,0,0,-26.73,-26.73,-30.02,0.74,,0,,,,0.0,0,4.004,,,
1450987200.0,,,0.0,0.0,-25.74,-25.74,-28.97,0.74,,0.0,,,,,0.0,4.004,,,
1450990800,Partly Cloudy,partly-cloudy-night,0,0,-25.98,-25.98,-29.62,0.71,1028.9,0,,,,0.59,0,4.004,,,
1450994400,Mostly Cloudy,partly-cloudy-night,0,0,-23.73,-23.73,-26.99,0.74,,0,,,,0.75,0,4.004,,,
1450998000,Mostly Cloudy,partly-cloudy-night,0,0,-23.73,-23.73,-26.99,0.74,,0,,,,0.75,0,4.004,,,
1451001600,Foggy,fog,0,0,-26.7,-33.57,-30.43,0.71,1028.9,2,,,180.0,0.51,0,2.997,,,
1451005200,Foggy,fog,0,0,-26.73,-33.6,-31.02,0.67,,2,,,101.0,0.44,0,2.997,,,
1451008800,Foggy,fog,0,0,-25.74,-25.74,-28.97,0.74,,0,,,,0.44,0,2.003,,,
1451012400,Foggy,fog,0,0,-23.17,-23.17,-26.96,0.71,1027.5,0.48,,,200.0,0.47,0,2.003,,,
1451016000,Foggy,fog,0,0,-21.75,-21.75,-26.0,0.68,,0,,,,0.44,1,2.003,,,
1451019600,Foggy,fog,0,0,-17.73,-17.73,-22.01,0.69,,0,,,,0.44,1,2.003,,,
1451023200,Foggy,fog,0,0,-17.22,-17.22,-23.05,0.6,1022.0,0.48,,,180.0,0.81,1,2.003,,,
1451026800,Foggy,fog,0,0,-16.74,-16.74,-20.99,0.7,,0,,,,0.75,0,2.003,,,
1451030400,Foggy,fog,0,0,-16.74,-16.74,-22.01,0.64,,0,,,,0.75,0,2.997,,,
1451034000,Partly Cloudy,partly-cloudy-night,0,0,-17.14,-17.14,-21.47,0.69,1024.6,0.48,,,50.0,0.51,0,4.004,,,
1451037600,Foggy,fog,0,0,-18.74,-18.74,-22.99,0.69,,0,,,,0.0,0,2.003,,,
1451041200,Foggy,fog,0,0,-21.75,-27.8,-26.0,0.68,,2,,,170.0,0.0,0,2.997,,,
1451044800,Foggy,fog,0,0,-21.18,-27.13,-24.6,0.74,1029.4,2,,,100.0,0.59,0,2.997,,,
1451048400,Foggy,fog,0,0,-19.72,-19.72,-22.99,0.75,,0,,,,0.44,0,2.997,,,
1451052000,Foggy,fog,0,0,-21.75,-27.8,-25.02,0.75,,2,,,150.0,0.44,0,2.997,,,
1451055600,Foggy,fog,0,0,-22.32,-28.46,-25.68,0.74,1031.2,2,,,234.0,0.35,0,2.003,,,
1451059200,Foggy,fog,0,0,-23.73,-23.73,-26.99,0.74,,1,,,,0.44,0,2.003,,,
1451062800,Foggy,fog,0,0,-21.75,-21.75,-25.02,0.75,,0,,,,0.0,0,2.003,,,
1451066400,Foggy,fog,0,0,-23.67,-23.67,-26.52,0.77,1034.5,0,,,,0.0,0,2.003,,,
1451070000,Foggy,fog,0,0,-22.73,-28.94,-26.0,0.75,,2,,,131.0,0.0,0,2.003,,,
1451073600,Foggy,fog,0,0,-23.73,-23.73,-26.99,0.74,,0,,,,0.0,0,2.003,,,
1451077200,Foggy,fog,0,0,-24.71,-24.71,-27.77,0.76,1038.3,0.48,,,161.0,0.0,0,2.003,,,
1451080800,Foggy,fog,0,0,-26.73,-26.73,-30.02,0.74,,0,,,,0.0,0,2.003,,,
1451084400,Foggy,fog,0,0,-26.73,-26.73,-31.02,0.67,,0,,,,0.0,0,2.003,,,
1451088000,Foggy,fog,0,0,-28.58,-28.58,-31.83,0.74,1042.8,0.48,,,180.0,0.25,0,2.003,,,
1451091600,Foggy,fog,0,0,-25.74,-25.74,-28.97,0.74,,0,,,,0.0,0,2.003,,,
1451095200,Foggy,fog,0,0,-25.74,-25.74,-28.97,0.74,,0,,,,0.0,0,2.003,,,
1451098800,Foggy,fog,0,0,-23.67,-23.67,-26.7,0.76,1042.7,0.48,,,161.0,0.25,0,1.0,,,
1451102400,Foggy,fog,0,0,-21.75,-21.75,-24.0,0.82,,0,,,,0.0,1,1.6,,,
1451106000,Foggy,fog,0,0,-18.74,-24.3,-22.01,0.75,,2,,,170.0,0.0,1,2.003,,,
1451109600,Partly Cloudy,partly-cloudy-day,0,0,-16.9,-16.9,-19.29,0.82,1039.3,0,,,,0.45,1,4.004,,,
1451113200,Foggy,fog,0,0,-18.74,-18.74,-22.01,0.75,,0,,,,0.0,0,2.997,,,
1451116800,Clear,clear-day,0,0,-18.74,-18.74,-22.99,0.69,,0,,,,0.0,0,4.004,,,
1451120400,Partly Cloudy,partly-cloudy-night,0,0,-19.88,-24.37,-22.62,0.79,1042.4,1.48,,,50.0,0.38,0,4.004,,,
1451124000,Clear,clear-night,0,0,-20.73,-20.73,-24.0,0.75,,0,,,,0.0,0,4.004,,,
1451127600,Clear,clear-night,0,0,-25.74,-25.74,-28.01,0.81,,1,,,,0.0,0,4.004,,,
1451131200,Partly Cloudy,partly-cloudy-night,0,0,-26.27,-26.27,-29.25,0.76,1046.1,0.48,,,180.0,0.59,0,4.004,,,
1451134800,Partly Cloudy,partly-cloudy-night,0,0,-24.76,-24.76,-28.01,0.74,,1,,,,0.44,0,4.004,,,
1451138400,Partly Cloudy,partly-cloudy-night,0,0,-24.76,-24.76,-28.01,0.74,,1,,,,0.44,0,4.004,,,
1451142000,Partly Cloudy,partly-cloudy-night,0,0,-25.29,-31.93,-28.28,0.76,1046.9,2,,,161.0,0.53,0,4.004,,,
1451145600,Partly Cloudy,partly-cloudy-night,0,0,-26.73,-33.6,-30.02,0.74,,2,,,180.0,0.44,0,4.004,,,
1451149200,Partly Cloudy,partly-cloudy-night,0,0,-26.73,-26.73,-30.02,0.74,,0,,,,0.44,0,4.004,,,
1451152800,Partly Cloudy,partly-cloudy-night,0,0,-27.19,-27.19,-30.24,0.75,1047.7,0.48,,,90.0,0.35,0,4.004,,,
1451156400,Clear,clear-night,0,0,-26.73,-26.73,-30.02,0.74,,0,,,,0.0,0,4.004,,,
1451160000,Partly Cloudy,partly-cloudy-night,0,0,-27.75,-27.75,-31.02,0.74,,1,,,,0.44,0,4.004,,,
1451163600,Partly Cloudy,partly-cloudy-night,0,0,-27.31,-27.31,-31.05,0.7,1047.4,1,,,180.0,0.44,0,4.004,,,
1451167200,Foggy,fog,0,0,-27.75,-27.75,-31.02,0.74,,0,,,,0.0,0,2.997,,,
1451170800,Foggy,fog,0,0,-28.71,-28.71,-32.99,0.67,,0,,,,0.0,0,2.997,,,
1451174400,Foggy,fog,0,0,-27.93,-27.93,-31.08,0.74,1047.6,0.48,,,90.0,0.0,0,2.997,,,
1451178000,Foggy,fog,0,0,-28.71,-28.71,-32.03,0.73,,0,,,,0.0,0,2.997,,,
1451181600,Foggy,fog,0,0,-26.73,-26.73,-30.02,0.74,,0,,,,0.0,0,2.997,,,
1451185200,Foggy,fog,0,0,-24.48,-24.48,-27.53,0.76,1046.4,0,,,,0.0,0,2.997,,,
1451188800,Foggy,fog,0,0,-20.73,-20.73,-22.99,0.82,,0,,,,0.0,1,2.997,,,
1451192400,Clear,clear-day,0,0,-19.72,-19.72,-22.99,0.75,,0,,,,0.0,1,4.004,,,
1451196000,Clear,clear-day,0,0,-18.75,-18.75,-21.15,0.81,1042.3,1,,,180.0,0.25,1,5.002,,,
1451199600,Clear,clear-day,0,0,-18.74,-18.74,-20.99,0.82,,1,,,,0.0,0,5.002,,,
1451203200,Clear,clear-day,0,0,-18.74,-18.74,-20.99,0.82,,1,,,,0.0,0,5.002,,,
1451206800,Partly Cloudy,partly-cloudy-night,0,0,-23.03,-27.96,-26.09,0.76,1044.6,1.48,,,180.0,0.51,0,5.002,,,
1451210400,Clear,clear-night,0,0,-22.73,-28.94,-26.0,0.75,,2,,,191.0,0.0,0,6.004,,,
1451214000,Clear,clear-night,0,0,-22.73,-22.73,-26.0,0.75,,1,,,,0.0,0,6.004,,,
1451217600,Partly Cloudy,partly-cloudy-night,0,0,-23.69,-23.69,-26.61,0.77,1044.7,0,,,,0.32,0,6.004,,,
1451221200,Partly Cloudy,partly-cloudy-night,0,0,-23.73,-23.73,-26.99,0.74,,0,,,,0.44,0,6.004,,,
1451224800,Partly Cloudy,partly-cloudy-night,0,0,-23.73,-23.73,-26.99,0.74,,0,,,,0.44,0,6.004,,,
1451228400,Mostly Cloudy,partly-cloudy-night,0,0,-22.37,-22.37,-25.33,0.77,1043.0,0.48,,,251.0,0.81,0,6.004,,,
1451232000,Mostly Cloudy,partly-cloudy-night,0,0,-20.73,-20.73,-22.99,0.82,,0,,,,0.75,0,6.004,,,
1451235600,Mostly Cloudy,partly-cloudy-night,0,0,-20.73,-20.73,-24.0,0.75,,0,,,,0.75,0,6.004,,,
1451239200,Mostly Cloudy,partly-cloudy-night,0,0,-20.04,-20.04,-22.99,0.77,1040.6,0,,,,0.75,0,8.005,,,
1451242800,Partly Cloudy,partly-cloudy-night,0,0,-19.72,-19.72,-22.99,0.75,,0,,,,0.44,0,8.005,,,
1451246400,Clear,clear-night,0,0,-21.75,-21.75,-25.02,0.75,,0,,,,0.0,0,6.004,,,
1451250000,Mostly Cloudy,partly-cloudy-night,0,0,-20.51,-20.51,-22.91,0.81,1039.5,0.48,,,140.0,0.63,0,6.004,,,
1451253600,Mostly Cloudy,partly-cloudy-night,0,0,-19.72,-19.72,-22.99,0.75,,0,,,,0.75,0,8.005,,,
1451257200,Mostly Cloudy,partly-cloudy-night,0,0,-20.73,-20.73,-22.99,0.82,,0,,,,0.75,0,10.003,,,
1451260800,Mostly Cloudy,partly-cloudy-night,0,0,-19.7,-19.7,-22.53,0.78,1038.8,0,,,,0.81,0,10.003,,,
1451264400,Mostly Cloudy,partly-cloudy-day,0,0,-18.74,-18.74,-20.99,0.82,,0,,,,0.75,0,6.004,,,
1451268000,Mostly Cloudy,partly-cloudy-day,0,0,-16.74,-16.74,-19.99,0.76,,0,,,,0.75,0,6.004,,,
1451271600,Mostly Cloudy,partly-cloudy-day,0,0,-16.51,-16.51,-20.04,0.74,1037.0,0,,,,0.75,0,4.004,,,
1451275200,Foggy,fog,0,0,-15.72,-15.72,-19.01,0.76,,0,,,,0.44,1,2.997,,,
1451278800,Partly Cloudy,partly-cloudy-day,0,0,-13.75,-13.75,-19.01,0.65,,1,,,,0.44,1,4.004,,,
1451282400,Clear,clear-day,0,0,-14.18,-19.79,-18.19,0.72,1034.7,2.48,,,290.0,0.25,1,6.004,,,
1451286000,Clear,clear-day,0,0,-13.75,-13.75,-17.99,0.7,,0,,,,0.0,0,6.004,,,
1451289600,Clear,clear-day,0,0,-14.72,-14.72,-19.01,0.7,,1,,,,0.0,0,8.005,,,
1451293200,Mostly Cloudy,partly-cloudy-night,0,0,-16.85,-16.85,-19.99,0.77,1037.0,1,,,205.0,0.63,0,8.005,,,
1451296800,Partly Cloudy,partly-cloudy-night,0,0,-18.74,-18.74,-22.01,0.75,,1,,,,0.44,0,8.005,,,
1451300400,Partly Cloudy,partly-cloudy-night,0,0,-17.73,-17.73,-22.01,0.69,,0,,,,0.44,0,8.005,,,
1451304000,Mostly Cloudy,partly-cloudy-night,0,0,-19.94,-19.94,-22.39,0.81,1038.9,1,,,110.0,0.75,0,10.003,,,
1451307600,Mostly Cloudy,partly-cloudy-night,0,0,-19.72,-19.72,-22.01,0.82,,1,,,,0.75,0,8.005,,,
1451311200,Mostly Cloudy,partly-cloudy-night,0,0,-19.72,-25.44,-22.99,0.75,,2,,,170.0,0.75,0,6.004,,,
1451314800,Partly Cloudy,partly-cloudy-night,0,0,-21.69,-27.74,-24.29,0.79,1040.1,2,,,145.0,0.57,0,6.004,,,
1451318400,Partly Cloudy,partly-cloudy-night,0,0,-20.73,-26.61,-24.0,0.75,,2,,,131.0,0.44,0,6.004,,,
1451322000,Partly Cloudy,partly-cloudy-night,0,0,-22.73,-28.94,-25.02,0.82,,2,,,131.0,0.44,0,6.004,,,
1451325600,Partly Cloudy,partly-cloudy-night,0,0,-21.66,-27.7,-24.62,0.77,1040.3,2,,,155.0,0.59,0,6.004,,,
1451329200,Mostly Cloudy,partly-cloudy-night,0,0,-21.75,-21.75,-25.02,0.75,,0,,,,0.75,0,5.002,,,
1451332800,Mostly Cloudy,partly-cloudy-night,0,0,-19.72,-19.72,-22.01,0.82,,0,,,,0.75,0,5.002,,,
1451336400,Mostly Cloudy,partly-cloudy-night,0,0,-19.99,-19.99,-22.91,0.77,1040.4,1,,,110.0,0.87,0,5.002,,,
1451340000,Mostly Cloudy,partly-cloudy-night,0,0,-20.73,-20.73,-24.0,0.75,,1,,,,0.75,0,4.004,,,
1451343600,Mostly Cloudy,partly-cloudy-night,0,0,-19.72,-19.72,-22.99,0.75,,0,,,,0.75,0,5.002,,,
1451347200,Mostly Cloudy,partly-cloudy-night,0,0,-20.17,-20.17,-23.11,0.77,1041.6,0.48,,,110.0,0.65,0,5.002,,,
1451350800,Partly Cloudy,partly-cloudy-day,0,0,-21.75,-21.75,-25.02,0.75,,1,,,,0.44,0,3.6,,,
1451354400,Partly Cloudy,partly-cloudy-day,0,0,-19.72,-19.72,-22.01,0.82,,0,,,,0.44,0,3.6,,,
1451358000,Mostly Cloudy,partly-cloudy-day,0,0,-18.47,-18.47,-20.7,0.83,1042.0,0.48,,,290.0,0.71,0,4.004,,,
1451361600,Foggy,fog,0,0,-17.73,-17.73,-19.99,0.83,,0,,,,0.44,1,2.997,,,
1451365200,Mostly Cloudy,partly-cloudy-day,0,0,-14.72,-14.72,-17.0,0.83,,0,,,,0.75,1,4.004,,,
1451368800,Mostly Cloudy,partly-cloudy-day,0,0,-15.4,-15.4,-17.84,0.82,1039.1,0.48,,,320.0,0.87,1,4.004,,,
1451372400,Mostly Cloudy,partly-cloudy-day,0,0,-13.75,-13.75,-15.98,0.83,,0,,,,0.75,0,4.004,,,
1451376000,Mostly Cloudy,partly-cloudy-day,0,0,-13.75,-18.48,-15.98,0.83,,2,,,290.0,0.75,0,5.002,,,
1451379600,Mostly Cloudy,partly-cloudy-day,0,0,-13.91,-17.57,-16.12,0.83,1038.8,1.48,,,341.0,0.81,0,10.003,,,
1451383200,Mostly Cloudy,partly-cloudy-night,0,0,-13.75,-13.75,-15.98,0.83,,1,,,,0.75,0,10.003,,,
1451386800,Mostly Cloudy,partly-cloudy-night,0,0,-15.72,-15.72,-17.99,0.83,,0,,,,0.75,0,10.003,,,
1451390400,Partly Cloudy,partly-cloudy-night,0,0,-22.67,-22.67,-25.53,0.77,1043.3,0.48,,,140.0,0.47,0,10.003,,,
1451394000,Partly Cloudy,partly-cloudy-night,0,0,-20.73,-20.73,-24.0,0.75,,0,,,,0.44,0,10.003,,,
1451397600,Mostly Cloudy,partly-cloudy-night,0,0,-19.72,-25.44,-22.01,0.82,,2,,,140.0,0.75,0,10.003,,,
1451401200,Mostly Cloudy,partly-cloudy-night,0,0,-16.9,-16.9,-19.62,0.79,1041.4,0.48,,,110.0,0.81,0,8.005,,,
1451404800,Mostly Cloudy,partly-cloudy-night,0,0,-16.74,-16.74,-19.01,0.83,,1,,,,0.75,0,10.003,,,
1451408400,Mostly Cloudy,partly-cloudy-night,0,0,-16.74,-16.74,-19.99,0.76,,0,,,,0.75,0,10.003,,,
