id,value
2133,50.0
2134,63.0
2135,153.0
2136,308.0
2137,131.0
2138,80.0
2139,65.0
2140,53.0
2141,42.0
2142,28.0
2143,23.0
2144,31.0
2145,29.0
2146,29.0
2147,66.0
2148,244.0
2149,130.0
2150,138.0
2151,120.0
2152,90.0
2153,94.0
2154,63.0
2155,63.0
2156,64.0
2157,60.0
2158,71.0
2159,119.0
2160,116.0
2161,51.0
2162,32.0
2163,26.0
2164,23.0
2165,-999.0
2166,17.0
2167,15.0
2168,15.0
2169,14.0
2170,15.0
2171,20.0
2172,19.0
2173,22.0
2174,21.0
2175,18.0
2176,16.0
2177,13.0
2178,11.0
2179,14.0
2180,18.0
2181,19.0
2182,15.0
2183,16.0
2184,-999.0
2185,-999.0
2186,27.0
2187,22.0
2188,20.0
2189,24.0
2190,22.0
2191,23.0
2192,24.0
2193,22.0
2194,32.0
2195,-999.0
2196,-999.0
2197,51.0
2198,85.0
2199,91.0
2200,80.0
2201,70.0
2202,58.0
2203,50.0
2204,43.0
2205,47.0
2206,52.0
2207,93.0
2208,154.0
2209,-999.0
2210,28.0
2211,16.0
2212,-999.0
2213,21.0
2214,17.0
2215,15.0
2216,13.0
2217,15.0
2218,18.0
2219,28.0
2220,41.0
2221,60.0
2222,120.0
2223,58.0
2224,174.0
2225,203.0
2226,99.0
2227,52.0
2228,53.0
2229,47.0
2230,48.0
2231,58.0
2232,111.0
2233,61.0
2234,50.0
2235,40.0
2236,71.0
2237,47.0
2238,29.0
2239,40.0
2240,32.0
2241,26.0
2242,37.0
2243,177.0
2244,145.0
2245,120.0
2246,98.0
2247,128.0
2248,78.0
2249,107.0
2250,136.0
2251,69.0
2252,103.0
2253,83.0
2254,81.0
2255,95.0
2256,104.0
2257,92.0
2258,47.0
2259,19.0
2260,18.0
2261,18.0
2262,15.0
2263,12.0
2264,15.0
2265,18.0
2266,53.0
2267,172.0
2268,171.0
2269,75.0
2270,30.0
2271,31.0
2272,25.0
2273,21.0
2274,19.0
2275,18.0
2276,24.0
2277,42.0
2278,28.0
2279,48.0
2280,100.0
2281,38.0
2282,37.0
2283,36.0
2284,61.0
2285,67.0
2286,30.0
2287,22.0
2288,19.0
2289,19.0
2290,24.0
2291,29.0
2292,43.0
2293,44.0
2294,32.0
2295,96.0
2296,54.0
2297,34.0
2298,27.0
2299,23.0
2300,19.0
2301,20.0
2302,-999.0
2303,54.0
2304,86.0
2305,53.0
2306,19.0
2307,20.0
2308,37.0
2309,-999.0
2310,18.0
2311,16.0
2312,15.0
2313,16.0
2314,23.0
2315,-999.0
2316,188.0
2317,101.0
2318,80.0
2319,87.0
2320,90.0
2321,47.0
2322,42.0
2323,81.0
2324,49.0
2325,38.0
2326,66.0
2327,77.0
2328,98.0
2329,42.0
2330,25.0
2331,37.0
2332,37.0
2333,26.0
2334,15.0
2335,16.0
2336,15.0
2337,14.0
2338,24.0
2339,56.0
2340,45.0
2341,33.0
2342,24.0
2343,22.0
2344,17.0
2345,16.0
2346,16.0
2347,15.0
2348,15.0
2349,17.0
2350,16.0
2351,17.0
2352,18.0
2353,17.0
2354,17.0
2355,17.0
2356,16.0
2357,15.0
2358,12.0
2359,12.0
2360,17.0
2361,30.0
2362,30.0
2363,74.0
2364,160.0
2365,87.0
2366,75.0
2367,76.0
2368,59.0
2369,51.0
2370,43.0
2371,38.0
2372,43.0
2373,44.0
2374,52.0
2375,129.0
2376,136.0
2377,86.0
2378,79.0
2379,52.0
2380,35.0
2381,19.0
2382,17.0
2383,19.0
2384,16.0
2385,20.0
2386,26.0
2387,104.0
2388,200.0
2389,103.0
2390,104.0
2391,62.0
2392,63.0
2393,47.0
2394,35.0
2395,49.0
2396,35.0
2397,41.0
2398,63.0
2399,121.0
2400,78.0
2401,61.0
2402,36.0
2403,15.0
2404,16.0
2405,16.0
2406,22.0
2407,21.0
2408,25.0
2409,25.0
2410,52.0
2411,264.0
2412,111.0
2413,94.0
2414,71.0
2415,51.0
2416,50.0
2417,36.0
2418,45.0
2419,46.0
2420,39.0
2421,52.0
2422,81.0
2423,171.0
2424,106.0
2425,68.0
2426,45.0
2427,17.0
2428,20.0
2429,23.0
2430,20.0
2431,20.0
2432,21.0
2433,23.0
2434,30.0
2435,29.0
2436,27.0
2437,27.0
2438,27.0
2439,14.0
2440,13.0
2441,14.0
2442,13.0
2443,10.0
2444,9.0
2445,14.0
2446,20.0
2447,21.0
2448,22.0
2449,18.0
2450,16.0
2451,-999.0
2452,995.0
2453,995.0
2454,18.0
2455,18.0
2456,18.0
2457,17.0
2458,26.0
2459,36.0
2460,40.0
2461,86.0
2462,115.0
2463,55.0
2464,144.0
2465,161.0
2466,63.0
2467,31.0
2468,32.0
2469,26.0
2470,69.0
2471,74.0
2472,66.0
2473,84.0
2474,94.0
2475,58.0
2476,17.0
2477,15.0
2478,16.0
2479,995.0
2480,13.0
2481,16.0
2482,22.0
2483,146.0
2484,147.0
2485,95.0
2486,94.0
2487,112.0
2488,227.0
2489,148.0
2490,89.0
2491,95.0
2492,94.0
2493,137.0
2494,148.0
2495,-999.0
2496,-999.0
2497,46.0
2498,33.0
2499,30.0
2500,19.0
2501,16.0
2502,16.0
2503,15.0
2504,15.0
2505,16.0
2506,26.0
2507,116.0
2508,70.0
2509,116.0
2510,65.0
2511,58.0
2512,22.0
2513,18.0
2514,15.0
2515,13.0
2516,15.0
2517,30.0
2518,29.0
2519,37.0
2520,34.0
2521,38.0
2522,31.0
2523,20.0
2524,19.0
2525,22.0
2526,20.0
2527,18.0
2528,16.0
2529,19.0
2530,20.0
2531,18.0
2532,18.0
2533,16.0
2534,18.0
2535,23.0
2536,19.0
2537,15.0
2538,14.0
2539,15.0
2540,14.0
2541,17.0
2542,31.0
2543,30.0
2544,26.0
2545,27.0
2546,21.0
2547,20.0
2548,17.0
2549,19.0
2550,16.0
2551,17.0
2552,20.0
2553,19.0
2554,26.0
2555,25.0
2556,31.0
2557,30.0
2558,26.0
2559,44.0
2560,47.0
2561,26.0
2562,31.0
2563,19.0
2564,-999.0
2565,18.0
2566,16.0
2567,17.0
2568,19.0
2569,19.0
2570,19.0
2571,16.0
2572,14.0
2573,12.0
2574,12.0
2575,13.0
2576,14.0
2577,12.0
2578,16.0
2579,32.0
2580,73.0
2581,229.0
2582,99.0
2583,51.0
2584,44.0
2585,41.0
2586,34.0
2587,29.0
2588,26.0
2589,39.0
2590,41.0
2591,80.0
2592,89.0
2593,40.0
2594,37.0
2595,41.0
2596,28.0
2597,18.0
2598,15.0
2599,12.0
2600,11.0
2601,14.0
2602,18.0
2603,39.0
2604,66.0
2605,150.0
2606,81.0
2607,66.0
2608,56.0
2609,71.0
2610,34.0
2611,40.0
2612,37.0
2613,36.0
2614,60.0
2615,137.0
2616,90.0
2617,26.0
2618,23.0
2619,20.0
2620,26.0
2621,9.0
2622,10.0
2623,11.0
2624,12.0
2625,15.0
2626,17.0
2627,52.0
2628,79.0
2629,45.0
2630,41.0
2631,59.0
2632,44.0
2633,41.0
2634,28.0
2635,30.0
2636,22.0
2637,32.0
2638,61.0
2639,90.0
2640,101.0
2641,25.0
2642,22.0
2643,17.0
2644,16.0
2645,19.0
2646,18.0
2647,16.0
2648,14.0
2649,14.0
2650,16.0
2651,35.0
2652,137.0
2653,81.0
2654,61.0
2655,55.0
2656,46.0
2657,51.0
2658,28.0
2659,31.0
2660,109.0
2661,88.0
2662,79.0
2663,54.0
2664,21.0
2665,17.0
2666,14.0
2667,14.0
2668,15.0
2669,13.0
2670,14.0
2671,15.0
2672,15.0
2673,17.0
2674,21.0
2675,22.0
2676,24.0
2677,25.0
2678,25.0
2679,20.0
2680,17.0
2681,14.0
2682,15.0
2683,16.0
2684,15.0
2685,25.0
2686,65.0
2687,116.0
2688,38.0
2689,28.0
2690,27.0
2691,15.0
2692,16.0
2693,18.0
2694,17.0
2695,16.0
2696,14.0
2697,13.0
2698,19.0
2699,28.0
2700,96.0
2701,77.0
2702,66.0
2703,56.0
2704,48.0
2705,46.0
2706,45.0
2707,47.0
2708,25.0
2709,20.0
2710,48.0
2711,81.0
2712,60.0
2713,41.0
2714,19.0
2715,16.0
2716,15.0
2717,-999.0
2718,13.0
2719,14.0
2720,15.0
2721,15.0
2722,17.0
2723,27.0
2724,60.0
2725,56.0
2726,66.0
2727,52.0
2728,61.0
2729,73.0
2730,48.0
2731,45.0
2732,32.0
2733,21.0
2734,27.0
2735,68.0
2736,59.0
2737,39.0
2738,28.0
2739,15.0
2740,15.0
2741,15.0
2742,13.0
2743,12.0
2744,17.0
2745,16.0
2746,16.0
2747,22.0
2748,36.0
2749,72.0
2750,43.0
2751,54.0
2752,39.0
2753,21.0
2754,17.0
2755,15.0
2756,16.0
2757,15.0
2758,16.0
2759,28.0
2760,24.0
2761,24.0
2762,25.0
2763,22.0
2764,25.0
2765,16.0
2766,17.0
2767,16.0
2768,14.0
2769,16.0
2770,15.0
2771,30.0
2772,20.0
2773,19.0
2774,18.0
2775,18.0
2776,15.0
2777,14.0
2778,13.0
2779,12.0
2780,15.0
2781,14.0
2782,15.0
2783,24.0
2784,26.0
2785,26.0
2786,16.0
2787,15.0
2788,17.0
2789,995.0
2790,9.0
2791,14.0
2792,14.0
2793,14.0
2794,19.0
2795,21.0
2796,63.0
2797,81.0
2798,54.0
2799,56.0
2800,51.0
2801,59.0
2802,55.0
2803,62.0
2804,36.0
2805,46.0
2806,30.0
2807,92.0
2808,37.0
2809,16.0
2810,17.0
2811,16.0
2812,14.0
2813,12.0
2814,12.0
2815,15.0
2816,15.0
2817,45.0
2818,27.0
2819,32.0
2820,40.0
2821,52.0
2822,29.0
2823,17.0
2824,21.0
2825,16.0
2826,15.0
2827,13.0
2828,13.0
2829,17.0
2830,21.0
2831,23.0
2832,30.0
2833,30.0
2834,26.0
2835,18.0
2836,14.0
2837,9.0
2838,10.0
2839,9.0
2840,10.0
2841,15.0
2842,20.0
2843,36.0
2844,40.0
2845,115.0
2846,55.0
2847,47.0
2848,44.0
2849,61.0
2850,61.0
2851,65.0
2852,40.0
2853,58.0
2854,54.0
2855,80.0
2856,84.0
2857,20.0
2858,19.0
2859,24.0
2860,23.0
2861,18.0
2862,23.0
2863,23.0
2864,18.0
2865,15.0
2866,20.0
2867,29.0
2868,38.0
2869,22.0
2870,16.0
2871,18.0
2872,22.0
2873,-999.0
2874,19.0
2875,16.0
2876,17.0
2877,30.0
2878,15.0
2879,22.0
2880,24.0
2881,23.0
2882,21.0
2883,17.0
2884,17.0
2885,17.0
2886,15.0
2887,16.0
2888,17.0
2889,17.0
2890,18.0
2891,23.0
2892,24.0
2893,23.0
2894,27.0
2895,19.0
2896,17.0
2897,15.0
2898,16.0
2899,16.0
2900,14.0
2901,17.0
2902,20.0
2903,26.0
2904,28.0
2905,23.0
2906,22.0
2907,19.0
2908,21.0
2909,20.0
2910,17.0
2911,19.0
2912,22.0
2913,19.0
2914,21.0
2915,24.0
2916,43.0
2917,56.0
2918,60.0
2919,41.0
2920,32.0
2921,28.0
2922,26.0
2923,16.0
2924,19.0
2925,25.0
2926,35.0
2927,43.0
2928,44.0
2929,37.0
2930,25.0
2931,17.0
2932,13.0
2933,14.0
2934,15.0
2935,14.0
2936,15.0
2937,15.0
2938,19.0
2939,24.0
2940,99.0
2941,198.0
2942,91.0
2943,64.0
2944,57.0
2945,39.0
2946,32.0
2947,31.0
2948,34.0
2949,36.0
2950,78.0
2951,106.0
2952,31.0
2953,22.0
2954,21.0
2955,19.0
2956,24.0
2957,18.0
2958,15.0
2959,16.0
2960,14.0
2961,17.0
2962,15.0
2963,20.0
2964,19.0
2965,28.0
2966,31.0
2967,31.0
2968,39.0
2969,33.0
2970,21.0
2971,19.0
2972,19.0
2973,19.0
2974,45.0
2975,50.0
2976,47.0
2977,30.0
2978,15.0
2979,13.0
2980,14.0
2981,17.0
2982,17.0
2983,15.0
2984,13.0
2985,16.0
2986,14.0
2987,18.0
2988,38.0
2989,145.0
2990,48.0
2991,39.0
2992,35.0
2993,43.0
2994,40.0
2995,34.0
2996,53.0
2997,50.0
2998,55.0
2999,76.0
3000,42.0
3001,25.0
3002,19.0
3003,13.0
3004,13.0
3005,17.0
3006,17.0
3007,17.0
3008,21.0
3009,23.0
3010,27.0
3011,38.0
3012,39.0
3013,34.0
3014,29.0
3015,15.0
3016,13.0
3017,14.0
3018,15.0
3019,-999.0
3020,13.0
3021,13.0
3022,15.0
3023,21.0
3024,19.0
3025,18.0
3026,21.0
3027,18.0
3028,28.0
3029,19.0
3030,18.0
3031,16.0
3032,20.0
3033,18.0
3034,19.0
3035,21.0
3036,24.0
3037,20.0
3038,17.0
3039,19.0
3040,19.0
3041,16.0
3042,15.0
3043,-999.0
3044,10.0
3045,18.0
3046,25.0
3047,22.0
3048,20.0
3049,17.0
3050,16.0
3051,15.0
3052,15.0
3053,14.0
3054,13.0
3055,13.0
3056,14.0
3057,15.0
3058,17.0
3059,25.0
3060,37.0
3061,223.0
3062,81.0
3063,52.0
3064,45.0
3065,38.0
3066,47.0
3067,27.0
3068,40.0
3069,29.0
3070,30.0
3071,42.0
3072,32.0
3073,21.0
3074,25.0
3075,26.0
3076,13.0
3077,13.0
3078,13.0
3079,14.0
3080,20.0
3081,25.0
3082,29.0
3083,20.0
3084,19.0
3085,19.0
3086,16.0
3087,13.0
3088,15.0
3089,15.0
3090,19.0
3091,21.0
3092,18.0
3093,16.0
3094,23.0
3095,21.0
3096,28.0
3097,30.0
3098,23.0
3099,22.0
3100,23.0
3101,17.0
3102,26.0
3103,22.0
3104,24.0
3105,19.0
3106,19.0
3107,35.0
3108,115.0
3109,119.0
3110,70.0
3111,50.0
3112,38.0
3113,33.0
3114,29.0
3115,39.0
3116,28.0
3117,35.0
3118,40.0
3119,35.0
3120,56.0
3121,58.0
3122,45.0
3123,26.0
3124,28.0
3125,33.0
3126,21.0
3127,20.0
3128,17.0
3129,15.0
3130,21.0
3131,31.0
3132,30.0
3133,24.0
3134,23.0
3135,19.0
3136,26.0
3137,19.0
3138,24.0
3139,19.0
3140,20.0
3141,19.0
3142,48.0
3143,41.0
3144,47.0
3145,41.0
3146,34.0
3147,24.0
3148,17.0
3149,16.0
3150,15.0
3151,16.0
3152,15.0
3153,18.0
3154,18.0
3155,19.0
3156,46.0
3157,37.0
3158,33.0
3159,41.0
3160,44.0
3161,23.0
3162,23.0
3163,995.0
3164,17.0
3165,15.0
3166,17.0
3167,17.0
3168,17.0
3169,18.0
3170,17.0
3171,16.0
3172,15.0
3173,13.0
3174,10.0
3175,11.0
3176,14.0
3177,13.0
3178,11.0
3179,17.0
3180,16.0
3181,17.0
3182,17.0
3183,14.0
3184,17.0
3185,17.0
3186,14.0
3187,14.0
3188,13.0
3189,13.0
3190,13.0
3191,16.0
3192,16.0
3193,995.0
3194,18.0
3195,15.0
3196,17.0
3197,17.0
3198,16.0
3199,16.0
3200,15.0
3201,17.0
3202,21.0
3203,27.0
3204,49.0
3205,-999.0
3206,36.0
3207,33.0
3208,36.0
3209,27.0
3210,26.0
3211,26.0
3212,26.0
3213,32.0
3214,41.0
3215,59.0
3216,46.0
3217,22.0
3218,20.0
3219,18.0
3220,15.0
3221,995.0
3222,995.0
3223,995.0
3224,995.0
3225,14.0
3226,19.0
3227,26.0
3228,57.0
3229,65.0
3230,49.0
3231,39.0
3232,24.0
3233,27.0
3234,30.0
3235,21.0
3236,22.0
3237,21.0
3238,23.0
3239,25.0
3240,26.0
3241,23.0
3242,24.0
3243,22.0
3244,16.0
3245,12.0
3246,11.0
3247,8.0
3248,9.0
3249,10.0
3250,16.0
3251,19.0
3252,19.0
3253,18.0
3254,15.0
3255,16.0
3256,14.0
3257,12.0
3258,12.0
3259,12.0
3260,11.0
3261,12.0
3262,14.0
3263,21.0
3264,37.0
3265,31.0
3266,22.0
3267,19.0
3268,18.0
3269,16.0
3270,14.0
3271,13.0
3272,12.0
3273,14.0
3274,18.0
3275,21.0
3276,38.0
3277,125.0
3278,91.0
3279,43.0
3280,30.0
3281,26.0
3282,27.0
3283,22.0
3284,23.0
3285,26.0
3286,57.0
3287,79.0
3288,-999.0
3289,995.0
3290,21.0
3291,18.0
3292,15.0
3293,15.0
3294,16.0
3295,14.0
3296,13.0
3297,13.0
3298,16.0
3299,16.0
3300,15.0
3301,111.0
3302,51.0
3303,36.0
3304,29.0
3305,24.0
3306,21.0
3307,21.0
3308,25.0
3309,29.0
3310,34.0
3311,26.0
3312,24.0
3313,19.0
3314,13.0
3315,11.0
3316,-999.0
3317,16.0
3318,15.0
3319,15.0
3320,14.0
3321,60.0
3322,17.0
3323,18.0
3324,91.0
3325,64.0
3326,995.0
3327,31.0
3328,30.0
3329,26.0
3330,27.0
3331,19.0
3332,25.0
3333,20.0
3334,20.0
3335,24.0
3336,22.0
3337,21.0
3338,20.0
3339,23.0
3340,20.0
3341,21.0
3342,20.0
3343,16.0
3344,18.0
3345,20.0
3346,19.0
3347,16.0
3348,15.0
3349,16.0
3350,14.0
3351,12.0
3352,11.0
3353,14.0
3354,13.0
3355,10.0
3356,11.0
3357,12.0
3358,17.0
3359,20.0
3360,19.0
3361,21.0
3362,20.0
3363,27.0
3364,28.0
3365,19.0
3366,22.0
3367,19.0
3368,18.0
3369,18.0
3370,20.0
3371,24.0
3372,34.0
3373,36.0
3374,58.0
3375,145.0
3376,49.0
3377,19.0
3378,21.0
3379,20.0
3380,18.0
3381,28.0
3382,44.0
3383,62.0
3384,66.0
3385,48.0
3386,24.0
3387,18.0
3388,14.0
3389,14.0
3390,12.0
3391,10.0
3392,11.0
3393,12.0
3394,15.0
3395,19.0
3396,40.0
3397,104.0
3398,44.0
3399,40.0
3400,32.0
3401,25.0
3402,22.0
3403,22.0
3404,17.0
3405,19.0
3406,30.0
3407,50.0
3408,36.0
3409,18.0
3410,20.0
3411,21.0
3412,25.0
3413,14.0
3414,15.0
3415,14.0
3416,14.0
3417,15.0
3418,16.0
3419,14.0
3420,24.0
3421,39.0
3422,58.0
3423,54.0
3424,35.0
3425,21.0
3426,25.0
3427,21.0
3428,16.0
3429,21.0
3430,31.0
3431,52.0
3432,32.0
3433,30.0
3434,18.0
3435,20.0
3436,22.0
3437,21.0
3438,18.0
3439,17.0
3440,16.0
3441,19.0
3442,18.0
3443,19.0
3444,28.0
3445,47.0
3446,52.0
3447,11.0
3448,47.0
3449,23.0
3450,20.0
3451,20.0
3452,19.0
3453,25.0
3454,42.0
3455,64.0
3456,30.0
3457,24.0
3458,18.0
3459,15.0
3460,13.0
3461,14.0
3462,15.0
3463,995.0
3464,23.0
3465,16.0
3466,27.0
3467,18.0
3468,14.0
3469,14.0
3470,21.0
3471,18.0
3472,21.0
3473,28.0
3474,18.0
3475,18.0
3476,18.0
3477,29.0
3478,42.0
3479,96.0
3480,91.0
3481,51.0
3482,28.0
3483,30.0
3484,23.0
3485,18.0
3486,29.0
3487,44.0
3488,35.0
3489,28.0
3490,25.0
3491,32.0
3492,27.0
3493,26.0
3494,30.0
3495,26.0
3496,20.0
3497,19.0
3498,18.0
3499,27.0
3500,27.0
3501,26.0
3502,31.0
3503,19.0
3504,42.0
3505,33.0
3506,36.0
3507,41.0
3508,31.0
3509,31.0
3510,27.0
3511,22.0
3512,19.0
3513,20.0
3514,19.0
3515,22.0
3516,49.0
3517,37.0
3518,44.0
3519,64.0
3520,33.0
3521,31.0
3522,27.0
3523,24.0
3524,30.0
3525,35.0
3526,28.0
3527,54.0
3528,58.0
3529,59.0
3530,61.0
3531,69.0
3532,45.0
3533,94.0
3534,18.0
3535,16.0
3536,14.0
3537,15.0
3538,17.0
3539,15.0
3540,18.0
3541,174.0
3542,65.0
3543,48.0
3544,45.0
3545,-999.0
3546,51.0
3547,69.0
3548,72.0
3549,58.0
3550,106.0
3551,108.0
3552,29.0
3553,39.0
3554,36.0
3555,27.0
3556,37.0
3557,19.0
3558,18.0
3559,24.0
3560,29.0
3561,25.0
3562,18.0
3563,16.0
3564,14.0
3565,13.0
3566,13.0
3567,15.0
3568,15.0
3569,15.0
3570,14.0
3571,12.0
3572,14.0
3573,14.0
3574,16.0
3575,17.0
3576,16.0
3577,16.0
3578,16.0
3579,14.0
3580,12.0
3581,14.0
3582,15.0
3583,15.0
3584,14.0
3585,16.0
3586,17.0
3587,16.0
3588,27.0
3589,50.0
3590,138.0
3591,34.0
3592,27.0
3593,25.0
3594,25.0
3595,19.0
3596,19.0
3597,17.0
3598,32.0
3599,49.0
3600,45.0
3601,28.0
3602,22.0
3603,18.0
3604,17.0
3605,16.0
3606,19.0
3607,15.0
3608,11.0
3609,12.0
3610,12.0
3611,14.0
3612,30.0
3613,163.0
3614,50.0
3615,27.0
3616,26.0
3617,30.0
3618,17.0
3619,18.0
3620,19.0
3621,25.0
3622,41.0
3623,61.0
3624,40.0
3625,26.0
3626,31.0
3627,23.0
3628,19.0
3629,16.0
3630,25.0
3631,20.0
3632,17.0
3633,14.0
3634,15.0
3635,16.0
3636,40.0
3637,-999.0
3638,38.0
3639,29.0
3640,29.0
3641,28.0
3642,27.0
3643,28.0
3644,28.0
3645,27.0
3646,48.0
3647,53.0
3648,48.0
3649,38.0
3650,23.0
3651,23.0
3652,20.0
3653,15.0
3654,16.0
3655,16.0
3656,17.0
3657,16.0
3658,13.0
3659,18.0
3660,31.0
3661,28.0
3662,18.0
3663,17.0
3664,16.0
3665,14.0
3666,11.0
3667,10.0
3668,13.0
3669,13.0
3670,15.0
3671,14.0
3672,15.0
3673,17.0
3674,18.0
3675,26.0
3676,47.0
3677,27.0
3678,24.0
3679,29.0
3680,23.0
3681,28.0
3682,26.0
3683,22.0
3684,25.0
3685,46.0
3686,67.0
3687,23.0
3688,51.0
3689,27.0
3690,22.0
3691,18.0
3692,37.0
3693,19.0
3694,21.0
3695,19.0
3696,23.0
3697,21.0
3698,26.0
3699,20.0
3700,19.0
3701,19.0
3702,17.0
3703,14.0
3704,18.0
3705,16.0
3706,14.0
3707,13.0
3708,14.0
3709,14.0
3710,12.0
3711,-999.0
3712,10.0
3713,12.0
3714,13.0
3715,14.0
3716,15.0
3717,16.0
3718,21.0
3719,19.0
3720,35.0
3721,27.0
3722,22.0
3723,18.0
3724,15.0
3725,16.0
3726,20.0
3727,25.0
3728,16.0
3729,19.0
3730,18.0
3731,24.0
3732,30.0
3733,22.0
3734,38.0
3735,34.0
3736,27.0
3737,26.0
3738,22.0
3739,20.0
3740,17.0
3741,30.0
3742,21.0
3743,17.0
3744,18.0
3745,15.0
3746,14.0
3747,14.0
3748,14.0
3749,14.0
3750,-999.0
3751,15.0
3752,12.0
3753,13.0
3754,15.0
3755,14.0
3756,15.0
3757,16.0
3758,22.0
3759,19.0
3760,24.0
3761,22.0
3762,18.0
3763,15.0
3764,15.0
3765,14.0
3766,20.0
3767,23.0
3768,24.0
3769,27.0
3770,21.0
3771,18.0
3772,14.0
3773,17.0
3774,15.0
3775,12.0
3776,14.0
3777,14.0
3778,18.0
3779,16.0
3780,23.0
3781,35.0
3782,79.0
3783,28.0
3784,33.0
3785,37.0
3786,24.0
3787,21.0
3788,17.0
3789,22.0
3790,43.0
3791,63.0
3792,53.0
3793,36.0
3794,29.0
3795,18.0
3796,19.0
3797,17.0
3798,19.0
3799,19.0
3800,23.0
3801,18.0
3802,19.0
3803,23.0
3804,27.0
3805,60.0
3806,46.0
3807,36.0
3808,27.0
3809,30.0
3810,26.0
3811,19.0
3812,27.0
3813,29.0
3814,40.0
3815,41.0
3816,38.0
3817,32.0
3818,25.0
3819,26.0
3820,30.0
3821,24.0
3822,22.0
3823,20.0
3824,21.0
3825,21.0
3826,21.0
3827,19.0
3828,22.0
3829,18.0
3830,14.0
3831,13.0
3832,14.0
3833,14.0
3834,15.0
3835,14.0
3836,22.0
3837,17.0
3838,15.0
3839,16.0
3840,15.0
3841,18.0
3842,17.0
3843,16.0
3844,14.0
3845,37.0
3846,21.0
3847,18.0
3848,15.0
3849,16.0
3850,16.0
3851,15.0
3852,17.0
3853,27.0
3854,24.0
3855,60.0
3856,24.0
3857,24.0
3858,19.0
3859,15.0
3860,23.0
3861,23.0
3862,41.0
3863,45.0
3864,39.0
3865,23.0
3866,16.0
3867,18.0
3868,19.0
3869,18.0
3870,17.0
3871,14.0
3872,12.0
3873,27.0
3874,80.0
3875,37.0
3876,27.0
3877,49.0
3878,58.0
3879,33.0
3880,29.0
3881,41.0
3882,25.0
3883,20.0
3884,23.0
3885,33.0
3886,46.0
3887,38.0
3888,34.0
3889,19.0
3890,21.0
3891,19.0
3892,17.0
3893,14.0
3894,14.0
3895,16.0
3896,21.0
3897,23.0
3898,28.0
3899,24.0
3900,92.0
3901,46.0
3902,25.0
3903,19.0
3904,16.0
3905,14.0
3906,20.0
3907,16.0
3908,14.0
3909,13.0
3910,16.0
3911,20.0
3912,17.0
3913,16.0
3914,19.0
3915,15.0
3916,19.0
3917,17.0
3918,16.0
3919,16.0
3920,16.0
3921,34.0
3922,22.0
3923,19.0
3924,26.0
3925,21.0
3926,79.0
3927,31.0
3928,21.0
3929,20.0
3930,17.0
3931,16.0
3932,17.0
3933,18.0
3934,31.0
3935,34.0
3936,35.0
3937,33.0
3938,27.0
3939,20.0
3940,16.0
3941,-999.0
3942,14.0
3943,15.0
3944,15.0
3945,15.0
3946,15.0
3947,16.0
3948,32.0
3949,83.0
3950,40.0
3951,35.0
3952,30.0
3953,22.0
3954,24.0
3955,21.0
3956,17.0
3957,16.0
3958,28.0
3959,41.0
3960,21.0
3961,21.0
3962,20.0
3963,16.0
3964,44.0
3965,22.0
3966,16.0
3967,11.0
3968,11.0
3969,11.0
3970,16.0
3971,16.0
3972,16.0
3973,48.0
3974,66.0
3975,35.0
3976,27.0
3977,35.0
3978,24.0
3979,22.0
3980,19.0
3981,22.0
3982,37.0
3983,34.0
3984,18.0
3985,26.0
3986,51.0
3987,37.0
3988,32.0
3989,27.0
3990,27.0
3991,28.0
3992,19.0
3993,20.0
3994,18.0
3995,17.0
3996,16.0
3997,20.0
3998,50.0
3999,35.0
4000,30.0
4001,24.0
4002,28.0
4003,20.0
4004,19.0
4005,24.0
4006,25.0
4007,31.0
4008,39.0
4009,26.0
4010,16.0
4011,16.0
4012,17.0
4013,16.0
4014,16.0
4015,14.0
4016,14.0
4017,14.0
4018,16.0
4019,15.0
4020,16.0
4021,30.0
4022,61.0
4023,41.0
4024,26.0
4025,23.0
4026,25.0
4027,20.0
4028,16.0
4029,19.0
4030,30.0
4031,42.0
4032,35.0
4033,30.0
4034,32.0
4035,25.0
4036,27.0
4037,31.0
4038,23.0
4039,18.0
4040,12.0
4041,11.0
4042,12.0
4043,14.0
4044,16.0
4045,42.0
4046,35.0
4047,26.0
4048,26.0
4049,16.0
4050,21.0
4051,20.0
4052,18.0
4053,22.0
4054,30.0
4055,36.0
4056,28.0
4057,36.0
4058,34.0
4059,37.0
4060,27.0
4061,25.0
4062,27.0
4063,24.0
4064,23.0
4065,24.0
4066,24.0
4067,28.0
