id,type,source,unit,date,value1,value2,value3
297,PM2.5,Stateair.mn,µg/m3,2015-12-24 15:00:00,78.0,-999.0,194.0
298,PM2.5,Stateair.mn,µg/m3,2015-12-24 16:00:00,69.0,78.0,-999.0
299,PM2.5,Stateair.mn,µg/m3,2015-12-24 17:00:00,73.0,69.0,78.0
300,PM2.5,Stateair.mn,µg/m3,2015-12-24 18:00:00,78.0,73.0,69.0
301,PM2.5,Stateair.mn,µg/m3,2015-12-24 19:00:00,-999.0,78.0,73.0
302,PM2.5,Stateair.mn,µg/m3,2015-12-24 20:00:00,122.0,-999.0,78.0
303,PM2.5,Stateair.mn,µg/m3,2015-12-24 21:00:00,160.0,122.0,-999.0
304,PM2.5,Stateair.mn,µg/m3,2015-12-24 22:00:00,202.0,160.0,122.0
305,PM2.5,Stateair.mn,µg/m3,2015-12-24 23:00:00,301.0,202.0,160.0
306,PM2.5,Stateair.mn,µg/m3,2015-12-25 00:00:00,995.0,301.0,202.0
307,PM2.5,Stateair.mn,µg/m3,2015-12-25 01:00:00,291.0,995.0,301.0
308,PM2.5,Stateair.mn,µg/m3,2015-12-25 02:00:00,995.0,291.0,995.0
309,PM2.5,Stateair.mn,µg/m3,2015-12-25 03:00:00,391.0,995.0,291.0
310,PM2.5,Stateair.mn,µg/m3,2015-12-25 04:00:00,374.0,391.0,995.0
311,PM2.5,Stateair.mn,µg/m3,2015-12-25 05:00:00,340.0,374.0,391.0
312,PM2.5,Stateair.mn,µg/m3,2015-12-25 06:00:00,205.0,340.0,374.0
313,PM2.5,Stateair.mn,µg/m3,2015-12-25 07:00:00,178.0,205.0,340.0
314,PM2.5,Stateair.mn,µg/m3,2015-12-25 08:00:00,206.0,178.0,205.0
315,PM2.5,Stateair.mn,µg/m3,2015-12-25 09:00:00,176.0,206.0,178.0
316,PM2.5,Stateair.mn,µg/m3,2015-12-25 10:00:00,232.0,176.0,206.0
317,PM2.5,Stateair.mn,µg/m3,2015-12-25 11:00:00,218.0,232.0,176.0
318,PM2.5,Stateair.mn,µg/m3,2015-12-25 12:00:00,347.0,218.0,232.0
319,PM2.5,Stateair.mn,µg/m3,2015-12-25 13:00:00,472.0,347.0,218.0
320,PM2.5,Stateair.mn,µg/m3,2015-12-25 14:00:00,355.0,472.0,347.0
321,PM2.5,Stateair.mn,µg/m3,2015-12-25 15:00:00,298.0,355.0,472.0
322,PM2.5,Stateair.mn,µg/m3,2015-12-25 16:00:00,335.0,298.0,355.0
323,PM2.5,Stateair.mn,µg/m3,2015-12-25 17:00:00,290.0,335.0,298.0
324,PM2.5,Stateair.mn,µg/m3,2015-12-25 18:00:00,290.0,290.0,335.0
325,PM2.5,Stateair.mn,µg/m3,2015-12-25 19:00:00,370.0,290.0,290.0
326,PM2.5,Stateair.mn,µg/m3,2015-12-25 20:00:00,421.0,370.0,290.0
327,PM2.5,Stateair.mn,µg/m3,2015-12-25 21:00:00,357.0,421.0,370.0
328,PM2.5,Stateair.mn,µg/m3,2015-12-25 22:00:00,995.0,357.0,421.0
329,PM2.5,Stateair.mn,µg/m3,2015-12-25 23:00:00,995.0,995.0,357.0
330,PM2.5,Stateair.mn,µg/m3,2015-12-26 00:00:00,501.0,995.0,995.0
331,PM2.5,Stateair.mn,µg/m3,2015-12-26 01:00:00,518.0,501.0,995.0
332,PM2.5,Stateair.mn,µg/m3,2015-12-26 02:00:00,508.0,518.0,501.0
333,PM2.5,Stateair.mn,µg/m3,2015-12-26 03:00:00,737.0,508.0,518.0
334,PM2.5,Stateair.mn,µg/m3,2015-12-26 04:00:00,504.0,737.0,508.0
335,PM2.5,Stateair.mn,µg/m3,2015-12-26 05:00:00,451.0,504.0,737.0
336,PM2.5,Stateair.mn,µg/m3,2015-12-26 06:00:00,304.0,451.0,504.0
337,PM2.5,Stateair.mn,µg/m3,2015-12-26 07:00:00,156.0,304.0,451.0
338,PM2.5,Stateair.mn,µg/m3,2015-12-26 08:00:00,206.0,156.0,304.0
339,PM2.5,Stateair.mn,µg/m3,2015-12-26 09:00:00,260.0,206.0,156.0
340,PM2.5,Stateair.mn,µg/m3,2015-12-26 10:00:00,356.0,260.0,206.0
341,PM2.5,Stateair.mn,µg/m3,2015-12-26 11:00:00,257.0,356.0,260.0
342,PM2.5,Stateair.mn,µg/m3,2015-12-26 12:00:00,905.0,257.0,356.0
343,PM2.5,Stateair.mn,µg/m3,2015-12-26 13:00:00,340.0,905.0,257.0
344,PM2.5,Stateair.mn,µg/m3,2015-12-26 14:00:00,235.0,340.0,905.0
345,PM2.5,Stateair.mn,µg/m3,2015-12-26 15:00:00,94.0,235.0,340.0
346,PM2.5,Stateair.mn,µg/m3,2015-12-26 16:00:00,79.0,94.0,235.0
347,PM2.5,Stateair.mn,µg/m3,2015-12-26 17:00:00,69.0,79.0,94.0
348,PM2.5,Stateair.mn,µg/m3,2015-12-26 18:00:00,78.0,69.0,79.0
349,PM2.5,Stateair.mn,µg/m3,2015-12-26 19:00:00,98.0,78.0,69.0
350,PM2.5,Stateair.mn,µg/m3,2015-12-26 20:00:00,158.0,98.0,78.0
351,PM2.5,Stateair.mn,µg/m3,2015-12-26 21:00:00,161.0,158.0,98.0
352,PM2.5,Stateair.mn,µg/m3,2015-12-26 22:00:00,239.0,161.0,158.0
353,PM2.5,Stateair.mn,µg/m3,2015-12-26 23:00:00,567.0,239.0,161.0
354,PM2.5,Stateair.mn,µg/m3,2015-12-27 00:00:00,566.0,567.0,239.0
355,PM2.5,Stateair.mn,µg/m3,2015-12-27 01:00:00,470.0,566.0,567.0
356,PM2.5,Stateair.mn,µg/m3,2015-12-27 02:00:00,427.0,470.0,566.0
357,PM2.5,Stateair.mn,µg/m3,2015-12-27 03:00:00,710.0,427.0,470.0
358,PM2.5,Stateair.mn,µg/m3,2015-12-27 04:00:00,243.0,710.0,427.0
359,PM2.5,Stateair.mn,µg/m3,2015-12-27 05:00:00,385.0,243.0,710.0
360,PM2.5,Stateair.mn,µg/m3,2015-12-27 06:00:00,246.0,385.0,243.0
361,PM2.5,Stateair.mn,µg/m3,2015-12-27 07:00:00,241.0,246.0,385.0
362,PM2.5,Stateair.mn,µg/m3,2015-12-27 08:00:00,171.0,241.0,246.0
363,PM2.5,Stateair.mn,µg/m3,2015-12-27 09:00:00,234.0,171.0,241.0
364,PM2.5,Stateair.mn,µg/m3,2015-12-27 10:00:00,168.0,234.0,171.0
365,PM2.5,Stateair.mn,µg/m3,2015-12-27 11:00:00,259.0,168.0,234.0
366,PM2.5,Stateair.mn,µg/m3,2015-12-27 12:00:00,458.0,259.0,168.0
367,PM2.5,Stateair.mn,µg/m3,2015-12-27 13:00:00,763.0,458.0,259.0
368,PM2.5,Stateair.mn,µg/m3,2015-12-27 14:00:00,76.0,763.0,458.0
369,PM2.5,Stateair.mn,µg/m3,2015-12-27 15:00:00,52.0,76.0,763.0
370,PM2.5,Stateair.mn,µg/m3,2015-12-27 16:00:00,55.0,52.0,76.0
371,PM2.5,Stateair.mn,µg/m3,2015-12-27 17:00:00,55.0,55.0,52.0
372,PM2.5,Stateair.mn,µg/m3,2015-12-27 18:00:00,54.0,55.0,55.0
373,PM2.5,Stateair.mn,µg/m3,2015-12-27 19:00:00,63.0,54.0,55.0
374,PM2.5,Stateair.mn,µg/m3,2015-12-27 20:00:00,99.0,63.0,54.0
375,PM2.5,Stateair.mn,µg/m3,2015-12-27 21:00:00,151.0,99.0,63.0
376,PM2.5,Stateair.mn,µg/m3,2015-12-27 22:00:00,223.0,151.0,99.0
377,PM2.5,Stateair.mn,µg/m3,2015-12-27 23:00:00,690.0,223.0,151.0
378,PM2.5,Stateair.mn,µg/m3,2015-12-28 00:00:00,820.0,690.0,223.0
379,PM2.5,Stateair.mn,µg/m3,2015-12-28 01:00:00,894.0,820.0,690.0
380,PM2.5,Stateair.mn,µg/m3,2015-12-28 02:00:00,533.0,894.0,820.0
381,PM2.5,Stateair.mn,µg/m3,2015-12-28 03:00:00,601.0,533.0,894.0
382,PM2.5,Stateair.mn,µg/m3,2015-12-28 04:00:00,491.0,601.0,533.0
383,PM2.5,Stateair.mn,µg/m3,2015-12-28 05:00:00,381.0,491.0,601.0
384,PM2.5,Stateair.mn,µg/m3,2015-12-28 06:00:00,64.0,381.0,491.0
385,PM2.5,Stateair.mn,µg/m3,2015-12-28 07:00:00,402.0,64.0,381.0
386,PM2.5,Stateair.mn,µg/m3,2015-12-28 08:00:00,39.0,402.0,64.0
387,PM2.5,Stateair.mn,µg/m3,2015-12-28 09:00:00,29.0,39.0,402.0
388,PM2.5,Stateair.mn,µg/m3,2015-12-28 10:00:00,35.0,29.0,39.0
389,PM2.5,Stateair.mn,µg/m3,2015-12-28 11:00:00,83.0,35.0,29.0
390,PM2.5,Stateair.mn,µg/m3,2015-12-28 12:00:00,123.0,83.0,35.0
391,PM2.5,Stateair.mn,µg/m3,2015-12-28 13:00:00,205.0,123.0,83.0
392,PM2.5,Stateair.mn,µg/m3,2015-12-28 14:00:00,202.0,205.0,123.0
393,PM2.5,Stateair.mn,µg/m3,2015-12-28 15:00:00,101.0,202.0,205.0
394,PM2.5,Stateair.mn,µg/m3,2015-12-28 16:00:00,119.0,101.0,202.0
395,PM2.5,Stateair.mn,µg/m3,2015-12-28 17:00:00,71.0,119.0,101.0
396,PM2.5,Stateair.mn,µg/m3,2015-12-28 18:00:00,63.0,71.0,119.0
397,PM2.5,Stateair.mn,µg/m3,2015-12-28 19:00:00,56.0,63.0,71.0
398,PM2.5,Stateair.mn,µg/m3,2015-12-28 20:00:00,104.0,56.0,63.0
399,PM2.5,Stateair.mn,µg/m3,2015-12-28 21:00:00,386.0,104.0,56.0
400,PM2.5,Stateair.mn,µg/m3,2015-12-28 22:00:00,599.0,386.0,104.0
401,PM2.5,Stateair.mn,µg/m3,2015-12-28 23:00:00,622.0,599.0,386.0
402,PM2.5,Stateair.mn,µg/m3,2015-12-29 00:00:00,445.0,622.0,599.0
403,PM2.5,Stateair.mn,µg/m3,2015-12-29 01:00:00,388.0,445.0,622.0
404,PM2.5,Stateair.mn,µg/m3,2015-12-29 02:00:00,592.0,388.0,445.0
405,PM2.5,Stateair.mn,µg/m3,2015-12-29 03:00:00,905.0,592.0,388.0
406,PM2.5,Stateair.mn,µg/m3,2015-12-29 04:00:00,462.0,905.0,592.0
407,PM2.5,Stateair.mn,µg/m3,2015-12-29 05:00:00,369.0,462.0,905.0
408,PM2.5,Stateair.mn,µg/m3,2015-12-29 06:00:00,188.0,369.0,462.0
409,PM2.5,Stateair.mn,µg/m3,2015-12-29 07:00:00,117.0,188.0,369.0
410,PM2.5,Stateair.mn,µg/m3,2015-12-29 08:00:00,107.0,117.0,188.0
411,PM2.5,Stateair.mn,µg/m3,2015-12-29 09:00:00,121.0,107.0,117.0
412,PM2.5,Stateair.mn,µg/m3,2015-12-29 10:00:00,115.0,121.0,107.0
413,PM2.5,Stateair.mn,µg/m3,2015-12-29 11:00:00,167.0,115.0,121.0
414,PM2.5,Stateair.mn,µg/m3,2015-12-29 12:00:00,442.0,167.0,115.0
415,PM2.5,Stateair.mn,µg/m3,2015-12-29 13:00:00,633.0,442.0,167.0
416,PM2.5,Stateair.mn,µg/m3,2015-12-29 14:00:00,152.0,633.0,442.0
417,PM2.5,Stateair.mn,µg/m3,2015-12-29 15:00:00,96.0,152.0,633.0
418,PM2.5,Stateair.mn,µg/m3,2015-12-29 16:00:00,70.0,96.0,152.0
419,PM2.5,Stateair.mn,µg/m3,2015-12-29 17:00:00,58.0,70.0,96.0
420,PM2.5,Stateair.mn,µg/m3,2015-12-29 18:00:00,55.0,58.0,70.0
421,PM2.5,Stateair.mn,µg/m3,2015-12-29 19:00:00,66.0,55.0,58.0
422,PM2.5,Stateair.mn,µg/m3,2015-12-29 20:00:00,63.0,66.0,55.0
423,PM2.5,Stateair.mn,µg/m3,2015-12-29 21:00:00,83.0,63.0,66.0
424,PM2.5,Stateair.mn,µg/m3,2015-12-29 22:00:00,199.0,83.0,63.0
425,PM2.5,Stateair.mn,µg/m3,2016-01-04 02:00:00,,,
426,PM2.5,Stateair.mn,µg/m3,2016-01-04 03:00:00,64.0,,
427,PM2.5,Stateair.mn,µg/m3,2016-01-04 04:00:00,53.0,64.0,
428,PM2.5,Stateair.mn,µg/m3,2016-01-04 05:00:00,47.0,53.0,64.0
429,PM2.5,Stateair.mn,µg/m3,2016-01-04 06:00:00,38.0,47.0,53.0
430,PM2.5,Stateair.mn,µg/m3,2016-01-04 07:00:00,33.0,38.0,47.0
431,PM2.5,Stateair.mn,µg/m3,2016-01-04 08:00:00,44.0,33.0,38.0
432,PM2.5,Stateair.mn,µg/m3,2016-01-04 09:00:00,44.0,44.0,33.0
433,PM2.5,Stateair.mn,µg/m3,2016-01-04 10:00:00,69.0,44.0,44.0
434,PM2.5,Stateair.mn,µg/m3,2016-01-04 11:00:00,46.0,69.0,44.0
435,PM2.5,Stateair.mn,µg/m3,2016-01-04 12:00:00,74.0,46.0,69.0
436,PM2.5,Stateair.mn,µg/m3,2016-01-04 13:00:00,64.0,74.0,46.0
437,PM2.5,Stateair.mn,µg/m3,2016-01-04 14:00:00,77.0,64.0,74.0
438,PM2.5,Stateair.mn,µg/m3,2016-01-04 15:00:00,55.0,77.0,64.0
439,PM2.5,Stateair.mn,µg/m3,2016-01-04 16:00:00,42.0,55.0,77.0
440,PM2.5,Stateair.mn,µg/m3,2016-01-04 17:00:00,39.0,42.0,55.0
441,PM2.5,Stateair.mn,µg/m3,2016-01-04 18:00:00,37.0,39.0,42.0
442,PM2.5,Stateair.mn,µg/m3,2016-01-04 19:00:00,39.0,37.0,39.0
443,PM2.5,Stateair.mn,µg/m3,2016-01-04 20:00:00,43.0,39.0,37.0
444,PM2.5,Stateair.mn,µg/m3,2016-01-04 21:00:00,44.0,43.0,39.0
445,PM2.5,Stateair.mn,µg/m3,2016-01-04 22:00:00,57.0,44.0,43.0
446,PM2.5,Stateair.mn,µg/m3,2016-01-04 23:00:00,162.0,57.0,44.0
447,PM2.5,Stateair.mn,µg/m3,2016-01-05 00:00:00,90.0,162.0,57.0
448,PM2.5,Stateair.mn,µg/m3,2016-01-05 01:00:00,98.0,90.0,162.0
449,PM2.5,Stateair.mn,µg/m3,2016-01-05 02:00:00,393.0,98.0,90.0
450,PM2.5,Stateair.mn,µg/m3,2016-01-05 03:00:00,303.0,393.0,98.0
451,PM2.5,Stateair.mn,µg/m3,2016-01-05 04:00:00,258.0,303.0,393.0
452,PM2.5,Stateair.mn,µg/m3,2016-01-05 05:00:00,216.0,258.0,303.0
453,PM2.5,Stateair.mn,µg/m3,2016-01-05 06:00:00,227.0,216.0,258.0
454,PM2.5,Stateair.mn,µg/m3,2016-01-05 07:00:00,193.0,227.0,216.0
455,PM2.5,Stateair.mn,µg/m3,2016-01-05 08:00:00,174.0,193.0,227.0
456,PM2.5,Stateair.mn,µg/m3,2016-01-05 09:00:00,153.0,174.0,193.0
457,PM2.5,Stateair.mn,µg/m3,2016-01-05 10:00:00,196.0,153.0,174.0
458,PM2.5,Stateair.mn,µg/m3,2016-01-05 11:00:00,379.0,196.0,153.0
459,PM2.5,Stateair.mn,µg/m3,2016-01-05 12:00:00,382.0,379.0,196.0
460,PM2.5,Stateair.mn,µg/m3,2016-01-05 13:00:00,336.0,382.0,379.0
461,PM2.5,Stateair.mn,µg/m3,2016-01-05 14:00:00,487.0,336.0,382.0
462,PM2.5,Stateair.mn,µg/m3,2016-01-05 15:00:00,445.0,487.0,336.0
463,PM2.5,Stateair.mn,µg/m3,2016-01-05 16:00:00,313.0,445.0,487.0
464,PM2.5,Stateair.mn,µg/m3,2016-01-05 17:00:00,191.0,313.0,445.0
465,PM2.5,Stateair.mn,µg/m3,2016-01-05 18:00:00,101.0,191.0,313.0
466,PM2.5,Stateair.mn,µg/m3,2016-01-05 19:00:00,34.0,101.0,191.0
467,PM2.5,Stateair.mn,µg/m3,2016-01-05 20:00:00,46.0,34.0,101.0
468,PM2.5,Stateair.mn,µg/m3,2016-01-05 21:00:00,37.0,46.0,34.0
469,PM2.5,Stateair.mn,µg/m3,2016-01-05 22:00:00,53.0,37.0,46.0
470,PM2.5,Stateair.mn,µg/m3,2016-01-05 23:00:00,64.0,53.0,37.0
471,PM2.5,Stateair.mn,µg/m3,2016-01-06 00:00:00,46.0,64.0,53.0
472,PM2.5,Stateair.mn,µg/m3,2016-01-06 01:00:00,40.0,46.0,64.0
473,PM2.5,Stateair.mn,µg/m3,2016-01-06 02:00:00,37.0,40.0,46.0
474,PM2.5,Stateair.mn,µg/m3,2016-01-06 03:00:00,47.0,37.0,40.0
475,PM2.5,Stateair.mn,µg/m3,2016-01-06 04:00:00,57.0,47.0,37.0
476,PM2.5,Stateair.mn,µg/m3,2016-01-06 05:00:00,36.0,57.0,47.0
477,PM2.5,Stateair.mn,µg/m3,2016-01-06 06:00:00,23.0,36.0,57.0
478,PM2.5,Stateair.mn,µg/m3,2016-01-06 07:00:00,20.0,23.0,36.0
479,PM2.5,Stateair.mn,µg/m3,2016-01-06 08:00:00,28.0,20.0,23.0
480,PM2.5,Stateair.mn,µg/m3,2016-01-06 09:00:00,34.0,28.0,20.0
481,PM2.5,Stateair.mn,µg/m3,2016-01-06 10:00:00,114.0,34.0,28.0
482,PM2.5,Stateair.mn,µg/m3,2016-01-06 11:00:00,337.0,114.0,34.0
483,PM2.5,Stateair.mn,µg/m3,2016-01-06 12:00:00,464.0,337.0,114.0
484,PM2.5,Stateair.mn,µg/m3,2016-01-06 13:00:00,224.0,464.0,337.0
485,PM2.5,Stateair.mn,µg/m3,2016-01-06 14:00:00,66.0,224.0,464.0
486,PM2.5,Stateair.mn,µg/m3,2016-01-06 15:00:00,22.0,66.0,224.0
487,PM2.5,Stateair.mn,µg/m3,2016-01-06 16:00:00,41.0,22.0,66.0
488,PM2.5,Stateair.mn,µg/m3,2016-01-06 17:00:00,29.0,41.0,22.0
489,PM2.5,Stateair.mn,µg/m3,2016-01-06 18:00:00,37.0,29.0,41.0
490,PM2.5,Stateair.mn,µg/m3,2016-01-06 19:00:00,33.0,37.0,29.0
491,PM2.5,Stateair.mn,µg/m3,2016-01-06 20:00:00,44.0,33.0,37.0
492,PM2.5,Stateair.mn,µg/m3,2016-01-06 21:00:00,56.0,44.0,33.0
493,PM2.5,Stateair.mn,µg/m3,2016-01-06 22:00:00,129.0,56.0,44.0
494,PM2.5,Stateair.mn,µg/m3,2016-01-06 23:00:00,75.0,129.0,56.0
495,PM2.5,Stateair.mn,µg/m3,2016-01-07 00:00:00,97.0,75.0,129.0
496,PM2.5,Stateair.mn,µg/m3,2016-01-07 01:00:00,139.0,97.0,75.0
497,PM2.5,Stateair.mn,µg/m3,2016-01-07 02:00:00,203.0,139.0,97.0
498,PM2.5,Stateair.mn,µg/m3,2016-01-07 03:00:00,222.0,203.0,139.0
499,PM2.5,Stateair.mn,µg/m3,2016-01-07 04:00:00,220.0,222.0,203.0
500,PM2.5,Stateair.mn,µg/m3,2016-01-07 05:00:00,248.0,220.0,222.0
501,PM2.5,Stateair.mn,µg/m3,2016-01-07 06:00:00,995.0,248.0,220.0
502,PM2.5,Stateair.mn,µg/m3,2016-01-07 07:00:00,995.0,995.0,248.0
503,PM2.5,Stateair.mn,µg/m3,2016-01-07 08:00:00,995.0,995.0,995.0
504,PM2.5,Stateair.mn,µg/m3,2016-01-07 09:00:00,995.0,995.0,995.0
505,PM2.5,Stateair.mn,µg/m3,2016-01-07 10:00:00,995.0,995.0,995.0
506,PM2.5,Stateair.mn,µg/m3,2016-01-07 11:00:00,995.0,995.0,995.0
507,PM2.5,Stateair.mn,µg/m3,2016-01-07 12:00:00,995.0,995.0,995.0
508,PM2.5,Stateair.mn,µg/m3,2016-01-07 13:00:00,995.0,995.0,995.0
509,PM2.5,Stateair.mn,µg/m3,2016-01-07 14:00:00,995.0,995.0,995.0
510,PM2.5,Stateair.mn,µg/m3,2016-01-07 15:00:00,169.0,995.0,995.0
511,PM2.5,Stateair.mn,µg/m3,2016-01-07 16:00:00,73.0,169.0,995.0
512,PM2.5,Stateair.mn,µg/m3,2016-01-07 17:00:00,54.0,73.0,169.0
513,PM2.5,Stateair.mn,µg/m3,2016-01-07 18:00:00,41.0,54.0,73.0
514,PM2.5,Stateair.mn,µg/m3,2016-01-07 19:00:00,35.0,41.0,54.0
515,PM2.5,Stateair.mn,µg/m3,2016-01-07 20:00:00,105.0,35.0,41.0
516,PM2.5,Stateair.mn,µg/m3,2016-01-07 21:00:00,150.0,105.0,35.0
517,PM2.5,Stateair.mn,µg/m3,2016-01-07 22:00:00,437.0,150.0,105.0
518,PM2.5,Stateair.mn,µg/m3,2016-01-07 23:00:00,995.0,437.0,150.0
519,PM2.5,Stateair.mn,µg/m3,2016-01-08 00:00:00,995.0,995.0,437.0
520,PM2.5,Stateair.mn,µg/m3,2016-01-08 01:00:00,472.0,995.0,995.0
521,PM2.5,Stateair.mn,µg/m3,2016-01-08 02:00:00,789.0,472.0,995.0
522,PM2.5,Stateair.mn,µg/m3,2016-01-08 03:00:00,670.0,789.0,472.0
523,PM2.5,Stateair.mn,µg/m3,2016-01-08 04:00:00,492.0,670.0,789.0
524,PM2.5,Stateair.mn,µg/m3,2016-01-08 05:00:00,995.0,492.0,670.0
525,PM2.5,Stateair.mn,µg/m3,2016-01-08 06:00:00,327.0,995.0,492.0
526,PM2.5,Stateair.mn,µg/m3,2016-01-08 07:00:00,268.0,327.0,995.0
527,PM2.5,Stateair.mn,µg/m3,2016-01-08 08:00:00,252.0,268.0,327.0
528,PM2.5,Stateair.mn,µg/m3,2016-01-08 09:00:00,312.0,252.0,268.0
529,PM2.5,Stateair.mn,µg/m3,2016-01-08 10:00:00,995.0,312.0,252.0
530,PM2.5,Stateair.mn,µg/m3,2016-01-08 11:00:00,995.0,995.0,312.0
531,PM2.5,Stateair.mn,µg/m3,2016-01-08 12:00:00,995.0,995.0,995.0
532,PM2.5,Stateair.mn,µg/m3,2016-01-08 13:00:00,369.0,995.0,995.0
533,PM2.5,Stateair.mn,µg/m3,2016-01-08 14:00:00,168.0,369.0,995.0
534,PM2.5,Stateair.mn,µg/m3,2016-01-08 15:00:00,92.0,168.0,369.0
535,PM2.5,Stateair.mn,µg/m3,2016-01-08 16:00:00,84.0,92.0,168.0
536,PM2.5,Stateair.mn,µg/m3,2016-01-08 17:00:00,103.0,84.0,92.0
537,PM2.5,Stateair.mn,µg/m3,2016-01-08 18:00:00,110.0,103.0,84.0
538,PM2.5,Stateair.mn,µg/m3,2016-01-08 19:00:00,115.0,110.0,103.0
539,PM2.5,Stateair.mn,µg/m3,2016-01-08 20:00:00,148.0,115.0,110.0
540,PM2.5,Stateair.mn,µg/m3,2016-01-08 21:00:00,248.0,148.0,115.0
541,PM2.5,Stateair.mn,µg/m3,2016-01-08 22:00:00,995.0,248.0,148.0
542,PM2.5,Stateair.mn,µg/m3,2016-01-08 23:00:00,995.0,995.0,248.0
543,PM2.5,Stateair.mn,µg/m3,2016-01-09 00:00:00,995.0,995.0,995.0
544,PM2.5,Stateair.mn,µg/m3,2016-01-09 01:00:00,926.0,995.0,995.0
545,PM2.5,Stateair.mn,µg/m3,2016-01-09 02:00:00,995.0,926.0,995.0
546,PM2.5,Stateair.mn,µg/m3,2016-01-09 03:00:00,995.0,995.0,926.0
547,PM2.5,Stateair.mn,µg/m3,2016-01-09 04:00:00,964.0,995.0,995.0
548,PM2.5,Stateair.mn,µg/m3,2016-01-09 05:00:00,734.0,964.0,995.0
549,PM2.5,Stateair.mn,µg/m3,2016-01-09 06:00:00,214.0,734.0,964.0
550,PM2.5,Stateair.mn,µg/m3,2016-01-09 07:00:00,192.0,214.0,734.0
551,PM2.5,Stateair.mn,µg/m3,2016-01-09 08:00:00,220.0,192.0,214.0
552,PM2.5,Stateair.mn,µg/m3,2016-01-09 09:00:00,231.0,220.0,192.0
553,PM2.5,Stateair.mn,µg/m3,2016-01-09 10:00:00,156.0,231.0,220.0
554,PM2.5,Stateair.mn,µg/m3,2016-01-09 11:00:00,104.0,156.0,231.0
555,PM2.5,Stateair.mn,µg/m3,2016-01-09 12:00:00,995.0,104.0,156.0
556,PM2.5,Stateair.mn,µg/m3,2016-01-09 13:00:00,301.0,995.0,104.0
557,PM2.5,Stateair.mn,µg/m3,2016-01-09 14:00:00,161.0,301.0,995.0
558,PM2.5,Stateair.mn,µg/m3,2016-01-09 15:00:00,91.0,161.0,301.0
559,PM2.5,Stateair.mn,µg/m3,2016-01-09 16:00:00,89.0,91.0,161.0
560,PM2.5,Stateair.mn,µg/m3,2016-01-09 17:00:00,156.0,89.0,91.0
561,PM2.5,Stateair.mn,µg/m3,2016-01-09 18:00:00,183.0,156.0,89.0
562,PM2.5,Stateair.mn,µg/m3,2016-01-09 19:00:00,122.0,183.0,156.0
563,PM2.5,Stateair.mn,µg/m3,2016-01-09 20:00:00,69.0,122.0,183.0
564,PM2.5,Stateair.mn,µg/m3,2016-01-09 21:00:00,72.0,69.0,122.0
565,PM2.5,Stateair.mn,µg/m3,2016-01-09 22:00:00,112.0,72.0,69.0
566,PM2.5,Stateair.mn,µg/m3,2016-01-09 23:00:00,89.0,112.0,72.0
567,PM2.5,Stateair.mn,µg/m3,2016-01-10 00:00:00,422.0,89.0,112.0
568,PM2.5,Stateair.mn,µg/m3,2016-01-10 01:00:00,623.0,422.0,89.0
569,PM2.5,Stateair.mn,µg/m3,2016-01-10 02:00:00,385.0,623.0,422.0
570,PM2.5,Stateair.mn,µg/m3,2016-01-10 03:00:00,258.0,385.0,623.0
571,PM2.5,Stateair.mn,µg/m3,2016-01-10 04:00:00,717.0,258.0,385.0
572,PM2.5,Stateair.mn,µg/m3,2016-01-10 05:00:00,219.0,717.0,258.0
573,PM2.5,Stateair.mn,µg/m3,2016-01-10 06:00:00,363.0,219.0,717.0
574,PM2.5,Stateair.mn,µg/m3,2016-01-10 07:00:00,140.0,363.0,219.0
575,PM2.5,Stateair.mn,µg/m3,2016-01-10 08:00:00,213.0,140.0,363.0
576,PM2.5,Stateair.mn,µg/m3,2016-01-10 09:00:00,460.0,213.0,140.0
577,PM2.5,Stateair.mn,µg/m3,2016-01-10 10:00:00,629.0,460.0,213.0
578,PM2.5,Stateair.mn,µg/m3,2016-01-10 11:00:00,754.0,629.0,460.0
579,PM2.5,Stateair.mn,µg/m3,2016-01-10 12:00:00,289.0,754.0,629.0
580,PM2.5,Stateair.mn,µg/m3,2016-01-10 13:00:00,266.0,289.0,754.0
581,PM2.5,Stateair.mn,µg/m3,2016-01-10 14:00:00,174.0,266.0,289.0
582,PM2.5,Stateair.mn,µg/m3,2016-01-10 15:00:00,72.0,174.0,266.0
583,PM2.5,Stateair.mn,µg/m3,2016-01-10 16:00:00,47.0,72.0,174.0
584,PM2.5,Stateair.mn,µg/m3,2016-01-10 17:00:00,63.0,47.0,72.0
585,PM2.5,Stateair.mn,µg/m3,2016-01-10 18:00:00,55.0,63.0,47.0
586,PM2.5,Stateair.mn,µg/m3,2016-01-10 19:00:00,58.0,55.0,63.0
587,PM2.5,Stateair.mn,µg/m3,2016-01-10 20:00:00,70.0,58.0,55.0
588,PM2.5,Stateair.mn,µg/m3,2016-01-10 21:00:00,82.0,70.0,58.0
589,PM2.5,Stateair.mn,µg/m3,2016-01-10 22:00:00,518.0,82.0,70.0
590,PM2.5,Stateair.mn,µg/m3,2016-01-10 23:00:00,698.0,518.0,82.0
591,PM2.5,Stateair.mn,µg/m3,2016-01-11 00:00:00,464.0,698.0,518.0
592,PM2.5,Stateair.mn,µg/m3,2016-01-11 01:00:00,615.0,464.0,698.0
593,PM2.5,Stateair.mn,µg/m3,2016-01-11 02:00:00,842.0,615.0,464.0
